ano_campeonato,data,horario,fase,tipo_fase,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,penalti,gols_penalti_mandante,gols_penalti_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2023,2023-03-01,20:00:00,1ª Eliminatória,Jogo Único,Estádio Primeiro de Maio,,3179,16000,São Bernardo,Náutico,Márcio Zanardi,Dado Cavalcanti,1700000,1550000,31,28.4,0,1,,,0,,,,,,,,,,,,,,,,
2023,2023-03-01,20:00:00,1ª Eliminatória,Jogo Único,Estádio Joaquim Portugal,,2153,3500,Athletic,Brasiliense,Roger Silva,Alan George,1050000,300000,25.2,29.6,1,1,,,0,,,,,,,,,,,,,,,,
2023,2023-03-01,21:00:00,1ª Eliminatória,Jogo Único,Estádio Jacques da Luz,,2430,,Operário-MS,Operário-PR,Celso Rodrigues,Rafael Guanaes,10000,2400000,31,29.6,1,0,,,0,,,,,,,,,,,,,,,,
2023,2023-03-01,21:00:00,1ª Eliminatória,Jogo Único,Estádio Olímpico Municipal Gilberto Mestrinho,,4336,,Princesa-AM,Ituano,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,
2023,2023-03-01,21:30:00,1ª Eliminatória,Jogo Único,Itaipava Arena Pernambuco,,1319,,Retrô,Avaí FC,Humberto Targino,Alex,1150000,3650000,29.6,25.8,3,2,,,0,,,,,,,,,,,,,,,,
2023,2023-03-01,21:30:00,1ª Eliminatória,Jogo Único,Estádio Governador Roberto Santos,,2638,31677,Jacuipense-BA,EC Bahia,Jonilson Veloso,Renato Paiva,50000,16100000,29.4,25.8,1,4,,,0,,,,,,,,,,,,,,,,
2023,2023-03-01,21:30:00,1ª Eliminatória,Jogo Único,Estádio Doutor Ronaldo Junqueira,,1392,7250,Caldense,Ceará SC,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2023,2023-03-02,16:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Zinho de Oliveira,,1613,5000,Águia de Marabá,Botafogo-PB,,,,,,,2,1,,,0,,,,,,,,,,,,,,,,
2023,2023-03-02,16:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Gentil Valério,,800,5000,Real Ariquemes,Criciúma EC,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2023,2023-03-02,19:15:00,1ª Eliminatória,Jogo Único,Morenão,,1194,,Iguatu,América-RN,,,,,,,1,0,,,0,,,,,,,,,,,,,,,,
2023,2023-03-02,20:00:00,1ª Eliminatória,Jogo Único,Estádio Regional Willie Davids,,7845,,Maringá,Sampaio Corrêa,Jorge Castilho,Felipe Conceição,1150000,1200000,27.4,28.1,2,1,,,0,,,,,,,,,,,,,,,,
2023,2023-03-02,20:00:00,1ª Eliminatória,Jogo Único,Estádio Estadual Lourival Baptista,,9500,14000,Sergipe,Botafogo,Rafael Jaques,Luís Castro,250000,25750000,30,27.8,1,1,,,0,,,,,,,,,,,,,,,,
2022,2022-05-10,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Raimundo Sampaio,,1898,25000,América-MG,CSA,Vagner Mancini,Mozart,8100000,2880000,29.8,30.4,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-05-10,21:30:00,3ª Eliminatória ,Jogos De Volta,Ligga Arena,,10984,42372,Athletico-PR,Tocantinópolis,,,,,,,4,0,,,0,,,,,,,,,,,,,,,,
2022,2022-05-11,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Municipal Jacy Scaff,,26000,35018,Juazeirense,Palmeiras,,,,,,,1,2,,,0,,,,,,,,,,,,,,,,
2022,2022-05-11,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Governador Plácido Castelo,,13305,60326,Ceará SC,Tombense,Dorival Júnior,Hemerson Maria,9650000,825000,28.5,26.3,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-05-11,19:30:00,3ª Eliminatória ,Jogos De Volta,Estádio General Sylvio Raulino de Oliveira,,13077,18230,Flamengo,Altos,Paulo Sousa,Francisco Diá,63800000,300000,26.3,30.2,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-05-11,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio do Governo do Estado de Goiás,,29631,50049,Vila Nova FC,Fluminense,Higo Magalhães,Fernando Diniz,4500000,34600000,29.5,29.5,0,2,,,0,,,,,,,,,,,,,,,,
2022,2022-05-11,21:30:00,3ª Eliminatória ,Jogos De Volta,Neo Química Arena ,,35081,49205,Corinthians,Portuguesa-RJ,,,,,,,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-05-12,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Manoel Barradas,,2405,35632,EC Vitória,Fortaleza,Fabiano Soares,Juan Pablo Vojvoda,1750000,13050000,26.1,28.4,0,1,,,0,,,,,,,,,,,,,,,,
2022,2022-05-12,19:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Cícero Pompeu de Toledo,,14806,72039,São Paulo,Juventude,Rogério Ceni,Eduardo Baptista,26100000,8030000,28,27.5,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-05-12,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Olímpico Nilton Santos,,18648,46931,Botafogo,Ceilândia,Luís Castro,Adelson de Almeida,32150000,100000,26.7,26.5,3,0,,,0,,,,,,,,,,,,,,,,
2022,2022-05-12,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Urbano Caldeira,,13692,20120,Santos,Coritiba FC,Fabián Bustos,Gustavo Morínigo,29700000,7650000,25.9,29.1,3,0,,,0,,,,,,,,,,,,,,,,
2022,2022-05-22,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Estadual Kléber José de Andrade,,5675,21000,Brasiliense,Atlético-MG,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
2022,2022-04-19,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Rei Pelé,,6483,20000,CSA,América-MG,Mozart,Vagner Mancini,2650000,10150000,30.1,31.3,0,3,,,0,,,,,,,,,,,,,,,,
2022,2022-04-19,18:30:00,3ª Eliminatória ,Jogos De Ida,Arena Fonte Nova,,12279,55000,EC Bahia,Azuriz,Guto Ferreira,Fabiano Daitx,8700000,425000,25.5,24.8,0,0,,,0,,,,,,,,,,,,,,,,
2022,2022-04-19,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Evandro Almeida,,12577,13792,Remo,Cruzeiro,Paulo Bonamigo,Paulo Pezzolano,1300000,7350000,30.5,27.9,2,1,,,0,,,,,,,,,,,,,,,,
2022,2022-04-19,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Jornalista Mário Filho,,10046,82238,Fluminense,Vila Nova FC,Abel Braga,Higo Magalhães,33300000,4600000,29.7,30.2,3,2,,,0,,,,,,,,,,,,,,,,
2022,2022-04-20,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Serra Dourada,,12562,14525,Goiás,RB Bragantino,Jair Ventura,Maurício Barbieri,8500000,44000000,28,23.6,1,2,,,0,,,,,,,,,,,,,,,,
2022,2022-04-20,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Plácido Castelo,,18100,60326,Fortaleza,EC Vitória,Juan Pablo Vojvoda,Geninho,13850000,2450000,28.5,26.8,3,0,,,0,,,,,,,,,,,,,,,,
2022,2022-04-20,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Magalhães Pinto,,20062,53018,Atlético-MG,Brasiliense,Antonio Mohamed,Celso Teixeira,62500000,100000,27.6,31.7,3,0,,,0,,,,,,,,,,,,,,,,
2022,2022-04-20,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Senador João Ribeiro,,5594,8000,Tocantinópolis,Athletico-PR,,,,,,,2,5,,,0,,,,,,,,,,,,,,,,
2022,2022-04-20,18:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Major Antônio Couto Pereira,,22381,37182,Coritiba FC,Santos,Gustavo Morínigo,Fabián Bustos,8800000,34900000,27.7,25.7,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-04-20,18:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Alfredo Jaconi ,,6092,23726,Juventude,São Paulo,Eduardo Baptista,Rogério Ceni,7800000,29100000,27.9,27.7,2,2,,,0,,,,,,,,,,,,,,,,
2022,2022-04-20,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Soares de Azevedo,,1391,13500,Tombense,Ceará SC,Hemerson Maria,Dorival Júnior,1630000,7200000,26.7,27,0,2,,,0,,,,,,,,,,,,,,,,
2022,2022-04-20,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Municipal Jacy Scaff,,17195,49205,Portuguesa-RJ,Corinthians,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,
2022,2022-04-20,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Nacional de Brasília Mané Garrincha,,28110,72000,Ceilândia,Botafogo,Adelson de Almeida,Luís Castro,100000,31930000,28.2,25.5,0,3,,,0,,,,,,,,,,,,,,,,
2022,2022-04-21,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Antonio Accioly,,3843,13000,Atlético-GO,Cuiabá-MT,Umberto Louzer,Pintado,8550000,8500000,26.6,30.1,1,1,,,0,,,,,,,,,,,,,,,,
2022,2022-04-30,20:00:00,3ª Eliminatória ,Jogos De Ida,Arena Barueri,,14960,43600,Palmeiras,Juazeirense,,,,,,,2,1,,,0,,,,,,,,,,,,,,,,
2022,2022-05-01,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Alberto Tavares Silva,,30360,,Altos,Flamengo,Francisco Diá,Paulo Sousa,300000,34300000,30.1,28.5,1,2,,,0,,,,,,,,,,,,,,,,
2022,2022-03-09,18:00:00,2ª Eliminatória,Jogo Único,Os Pioneiros,,2889,8000,Azuriz,Mirassol-SP,Fabiano Daitx,Ivan Baitello,275000,5030000,25,25.4,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-10,20:30:00,2ª Eliminatória,Jogo Único,Estádio Aderbal Ramos da Silva,,5217,17800,Avaí FC,Ceilândia,Eduardo Barroca,Adelson de Almeida,5180000,100000,32.4,28.1,1,2,,,0,,,,,,,,,,,,,,,,
2022,2022-03-15,15:00:00,2ª Eliminatória,Jogo Único,Estádio Luso Brasileiro,,2247,5000,Portuguesa-RJ,Sampaio Corrêa,Toninho Andrade,João Brigatti,600000,1650000,30.2,28.9,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-15,16:30:00,2ª Eliminatória,Jogo Único,Estádio Governador Plácido Castelo,,14551,60326,Ceará SC,Tuna Luso,,,,,,,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-15,18:00:00,2ª Eliminatória,Jogo Único,Estádio Antonio Accioly,,2451,13000,Atlético-GO,Nova Venécia,Umberto Louzer,Cássio,8700000,200000,27.7,26,2,1,,,0,,,,,,,,,,,,,,,,
2022,2022-03-16,15:30:00,2ª Eliminatória,Jogo Único,Estádio Municipal Dr. Rafael Seabra,,2954,3029,Tuntum,Cruzeiro,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2022,2022-03-16,19:30:00,2ª Eliminatória,Jogo Único,Estádio Senador João Ribeiro,,2212,8000,Tocantinópolis,FC Cascavel,,,,,,,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-16,20:30:00,2ª Eliminatória,Jogo Único,Estádio Cícero Pompeu de Toledo,,17644,72039,São Paulo,Manaus FC,Rogério Ceni,Evaristo Piza,23400000,400000,26.9,28.3,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-16,20:30:00,2ª Eliminatória,Jogo Único,Estádio Rei Pelé,,7563,20000,CSA,Paysandu,Mozart,Márcio Fernandes,3530000,850000,29.8,29.8,4,1,,,0,,,,,,,,,,,,,,,,
2022,2022-03-17,18:00:00,2ª Eliminatória,Jogo Único,Estádio José Olimpio da Rocha,,1995,5281,Real Noroeste,Juventude,Duzinho,Eduardo Baptista,200000,9300000,29.7,29.9,0,1,,,0,,,,,,,,,,,,,,,,
2022,2022-03-17,20:30:00,2ª Eliminatória,Jogo Único,Estádio Serra Dourada,,9984,14525,Goiás,Criciúma EC,Bruno Pivetti,Cláudio Tencati,7500000,1050000,28.3,27.3,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-23,20:30:00,2ª Eliminatória,Jogo Único,Estádio Manoel Barradas,,4095,35632,EC Vitória,Glória,,,,,,,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-02-22,15:30:00,1ª Eliminatória,Jogo Único,Estádio Paulo Barreto de Menezes,,811,8000,Lagarto,Figueirense FC,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,
2022,2022-02-22,18:00:00,1ª Eliminatória,Jogo Único,Estádio Zama Maciel,,2349,5000,UR Trabalhadore,Avaí FC,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,
2022,2022-02-22,20:30:00,1ª Eliminatória,Jogo Único,Estádio Olímpico Regional Arnaldo Busatto,,7060,8000,FC Cascavel,Ponte Preta,Tcheco,Gilson Kleina,150000,5150000,29.6,26.3,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,14:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Dr. Rafael Seabra,,1637,2800,Tuntum,Volta Redonda,,,,,,,4,2,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,18:00:00,1ª Eliminatória,Jogo Único,Os Pioneiros,,2014,8000,Azuriz,Botafogo-SP,Fabiano Daitx,Leandro Zago,275000,1000000,25,26.5,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,18:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Coaracy da Mata Fonseca,,3297,7500,ASA,Cuiabá-MT,Renatinho Potiguar,Pintado,300000,9250000,31.2,30,0,2,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,18:00:00,1ª Eliminatória,Jogo Único,Estádio Cornélio de Barros,,474,12070,Salgueiro,Santos,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,19:00:00,1ª Eliminatória,Jogo Único,Altos da Glória,,941,3000,Glória,Brasil Pelotas,,,,,,,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,19:30:00,1ª Eliminatória,Jogo Único,Estádio Senador João Ribeiro,,1733,8000,Tocantinópolis,Náutico,,,,,,,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,20:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Antônio de Figueiredo Carneiro,,1102,16000,Atl. Alagoinhas,CSA,Agnaldo Liz,Mozart,25000,3230000,29.1,29,1,1,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,20:30:00,1ª Eliminatória,Jogo Único,Estádio Renato Cunha Lima,,5120,,Campinense-PB,São Paulo,Ranielle Ribeiro,Rogério Ceni,150000,29600000,27.3,26.9,0,0,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,20:30:00,1ª Eliminatória,Jogo Único,Estádio Estadual Lourival Baptista,,1472,14000,Sergipe,Cruzeiro,,,,,,,0,5,,,0,,,,,,,,,,,,,,,,
2022,2022-02-23,21:00:00,1ª Eliminatória,Jogo Único,Arena Acreana,,370,20000,Humaitá,Brasiliense,,,,,,,2,2,,,0,,,,,,,,,,,,,,,,
2022,2022-02-24,14:30:00,1ª Eliminatória,Jogo Único,Estádio Governador Alberto Tavares Silva,,0,44200,Fluminense-PI,Oeste,Marcelo Vilar,Fernando Marchiori,50000,200000,31.3,27.7,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-02-24,14:30:00,1ª Eliminatória,Jogo Único,Estádio Jânio Moraes,,903,1810,Nova Iguaçu,Criciúma EC,Carlos Vitor,Cláudio Tencati,100000,1580000,29.1,28.1,0,0,,,0,,,,,,,,,,,,,,,,
2022,2022-02-24,15:30:00,1ª Eliminatória,Jogo Único,Estádio Ismael Benigno,,1202,5000,São Raimundo-AM,Manaus FC,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
2022,2022-02-24,18:00:00,1ª Eliminatória,Jogo Único,Arena Cajueiro,,1300,4000,AD Bahia-BA,Coritiba FC,,,,,,,2,5,,,0,,,,,,,,,,,,,,,,
2022,2022-03-01,14:30:00,1ª Eliminatória,Jogo Único,Estádio Mauro Sampaio,,823,16000,Icasa,Tombense,Sidney Moraes,Rafael Guanaes,75000,1100000,29.1,27.7,0,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-01,15:00:00,1ª Eliminatória,Jogo Único,Estádio Elcyr Resende de Mendonça,,1396,6000,Maricá FC,Guarani,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
2022,2022-03-01,18:00:00,1ª Eliminatória,Jogo Único,Estádio Governador João Castelo - Castelão,,1513,16500,Moto Club,Chapecoense,,,,,,,3,2,,,0,,,,,,,,,,,,,,,,
2022,2022-03-01,18:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Irmão Gino Maria Rossi,,6045,19000,Pouso Alegre,Paraná,Francisco Diá,Rodrigo Cascca,450000,600000,29.2,26.9,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-01,20:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Governador Antônio Mariz,,1400,5400,Sousa,Goiás,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,
2022,2022-03-01,20:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal José María de Campos Maia,,4840,14534,Mirassol-SP,Grêmio,Eduardo Baptista,Roger Machado,3630000,14800000,26.7,27.1,3,2,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,14:30:00,1ª Eliminatória,Jogo Único,Estádio Maria de Lourdes Abadia,,0,5000,Ceilândia,Londrina-PR,Adelson de Almeida,Vinícius Eutrópio,100000,2430000,27.8,29.6,2,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,14:30:00,1ª Eliminatória,Jogo Único,Estádio Francisco Vasques,,422,6000,Tuna Luso,Novorizontino,,,,,,,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,15:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Aluízio Pinheiro Ferreira,,1050,7000,Porto Velho,Juventude,,,,,,,1,2,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,15:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Vereador Benedito Laurindo de Souza ou Estádio Dito ,,611,1208,Operário VG,Sampaio Corrêa,Bruno Saymon,João Brigatti,100000,1750000,26.7,29.6,1,2,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,18:00:00,1ª Eliminatória,Jogo Único,Estádio José Olimpio da Rocha,,556,5281,Real Noroeste,Operário-PR,,,,,,,2,1,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,18:00:00,1ª Eliminatória,Jogo Único,Estádio Flamarion Vasconcelos,,2112,3000,São Raimundo-RR,Ceará SC,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,18:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Felipe Raulino,,891,4000,Altos,Sport Recife,Carlos Rabelo,Gustavo Florentín,225000,6550000,30.4,26.7,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,19:00:00,1ª Eliminatória,Jogo Único,Arena Acreana,,517,1600,Rio Branco-AC,Vila Nova FC,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,19:30:00,1ª Eliminatória,Jogo Único,Estádio Jonas Ferreira Duarte,,746,20000,Anápolis,Juazeirense,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,19:30:00,1ª Eliminatória,Jogo Único,Estádio Milton de Souza Corrêa,,0,,Trem,Paysandu,,,,,,,0,3,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,20:00:00,1ª Eliminatória,Jogo Único,Laerte Pais Coelho,,1208,5000,Costa Rica,ABC FC,Ito Roque,Moacir Júnior,50000,850000,29.6,27.3,0,3,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,20:30:00,1ª Eliminatória,Jogo Único,Estádio Luso Brasileiro,,2500,20000,Portuguesa-RJ,CRB,Toninho Andrade,Marcelo Cabo,150000,4050000,29.9,30.5,1,0,,,0,,,,,,,,,,,,,,,,
2022,2022-03-02,20:30:00,1ª Eliminatória,Jogo Único,Estádio Doutor Adhemar de Barros,,2673,20950,Ferroviária,Vasco da Gama,Elano,Zé Ricardo,1700000,9200000,27.9,28.2,0,1,,,0,,,,,,,,,,,,,,,,
2022,2022-03-03,14:30:00,1ª Eliminatória,Jogo Único,Estádio Zenor Pedrosa Rocha,,994,2000,Nova Venécia,Ferroviário,Cássio,Paulinho Kobayashi,175000,325000,25.9,27.7,2,1,,,0,,,,,,,,,,,,,,,,
2022,2022-03-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Engenheiro Luthero Lopes,,2993,7504,U. Rondonópolis,Atlético-GO,Odil Soares,Umberto Louzer,400000,9050000,28.6,27.5,0,3,,,0,,,,,,,,,,,,,,,,
2022,2022-03-03,19:30:00,1ª Eliminatória,Jogo Único,Estádio Maximino Porpino Filho,,293,5000,Castanhal,EC Vitória,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,
2022,2022-03-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Manoel Dantas Barreto,,740,5000,Globo,Internacional,,,,,,,2,0,,,0,,,,,,,,,,,,,,,,
2023,2023-08-16,20:30:00,Semi-Finais ,Jogos De Volta,Estádio Cícero Pompeu de Toledo,Raphael Claus,62093,72039,São Paulo,Corinthians,Dorival Júnior,Vanderlei Luxemburgo,36600000,45900000,28.5,28.1,2,0,2,0,0,,,7,3,7,10,10,6,1,5,2,1,19,10,6,5
2023,2023-08-16,22:30:00,Semi-Finais ,Jogos De Volta,Estádio Jornalista Mário Filho,Braulio da Silva Machado,0,78838,Flamengo,Grêmio,Jorge Sampaoli,Renato Portaluppi,75800000,43100000,28.2,28.4,1,0,0,0,0,,,6,6,16,18,16,15,6,2,0,4,12,12,0,5
2023,2023-07-25,22:30:00,Semi-Finais ,Jogos De Ida,Neo Química Arena ,Wilton Sampaio,46965,49205,Corinthians,São Paulo,Vanderlei Luxemburgo,Dorival Júnior,45800000,28100000,29.3,28.9,2,1,0,0,0,,,4,3,15,13,12,15,2,2,0,1,5,15,1,11
2023,2023-07-13,21:00:00,Quartas De Final ,Jogos De Volta,Allianz Parque,Anderson Daronco,41451,43713,Palmeiras,São Paulo,Abel Ferreira,Dorival Júnior,87500000,27000000,28.1,29.4,1,2,1,0,0,,,12,2,12,19,19,12,2,5,1,1,15,8,6,1
2023,2023-07-04,22:00:00,Quartas De Final ,Jogos De Ida,Arena Fonte Nova,Ramon Abatti,38153,47364,EC Bahia,Grêmio,Renato Paiva,Renato Portaluppi,29050000,25100000,26.6,28.8,1,1,0,0,0,,,3,5,13,15,14,13,2,3,1,1,12,11,4,3
2023,2023-07-05,20:30:00,Quartas De Final ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,54593,72039,São Paulo,Palmeiras,Dorival Júnior,Abel Ferreira,31400000,86000000,28.8,27.3,1,0,0,0,0,,,8,7,16,12,11,16,1,3,3,3,18,8,11,3
2023,2023-07-05,22:30:00,Quartas De Final ,Jogos De Ida,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,7141,25000,América-MG,Corinthians,Vagner Mancini,Vanderlei Luxemburgo,12750000,44700000,30.1,27.4,1,0,1,0,0,,,5,4,6,6,6,6,10,4,4,0,15,18,8,5
2023,2023-05-31,20:00:00,Oitavas De Final ,Jogos De Volta,Estádio Governador Plácido Castelo,Savio Pereira Sampaio,43271,60326,Fortaleza,Palmeiras,Juan Pablo Vojvoda,Abel Ferreira,11200000,70500000,30.8,28.9,1,0,0,0,0,,,8,3,19,22,22,19,0,6,1,3,20,4,7,3
2023,2023-06-01,21:00:00,Oitavas De Final ,Jogos De Volta,Estádio Jornalista Mário Filho,Raphael Claus,69978,78838,Flamengo,Fluminense,Jorge Sampaoli,Fernando Diniz,82700000,43500000,26.9,29.6,2,0,1,0,0,,,5,10,10,8,7,10,2,3,5,2,12,9,4,4
2023,2023-05-16,22:00:00,Oitavas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,Anderson Daronco,54362,82238,Fluminense,Flamengo,Fernando Diniz,Jorge Sampaoli,39750000,87650000,31,27.7,0,0,0,0,0,,,6,8,5,22,22,5,6,3,0,2,7,18,2,8
2023,2023-05-17,20:00:00,Oitavas De Final ,Jogos De Ida,Estádio Urbano Caldeira,Savio Pereira Sampaio,10995,20120,Santos,EC Bahia,Odair Hellmann,Renato Paiva,27900000,23950000,26,26.6,0,0,0,0,0,,,5,4,14,16,16,14,3,2,2,2,5,7,3,3
2023,2023-05-17,20:00:00,Oitavas De Final ,Jogos De Ida,Allianz Parque,Wagner do Nascimento Magalhães,32254,43713,Palmeiras,Fortaleza,Abel Ferreira,Juan Pablo Vojvoda,77500000,15900000,28.8,29.2,3,0,2,0,0,,,5,4,13,14,14,10,5,3,2,2,18,12,6,4
2023,2023-05-17,21:00:00,Oitavas De Final ,Jogos De Ida,Estádio Adelmar da Costa Carvalho,Wilton Sampaio,22889,35000,Sport Recife,São Paulo,Enderson Moreira,Dorival Júnior,5250000,27500000,29.9,27.7,0,2,0,0,0,,,6,9,5,16,13,4,3,4,1,1,9,20,5,5
2023,2023-05-17,22:30:00,Oitavas De Final ,Jogos De Ida,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,48112,57483,Atlético-MG,Corinthians,Eduardo Coudet,Vanderlei Luxemburgo,45300000,45750000,29.3,28.7,2,0,0,0,0,,,5,2,12,12,12,11,0,6,0,2,21,3,9,1
2023,2023-05-17,22:30:00,Oitavas De Final ,Jogos De Ida,Estádio Raimundo Sampaio,Bruno Arleu de Araújo,1644,25000,América-MG,Internacional,Vagner Mancini,Mano Menezes,9100000,34650000,27.7,28,2,0,0,0,0,,,4,3,18,14,14,17,5,2,1,1,12,6,3,1
2023,2023-04-11,22:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Caio Max Augusto Vieira,28724,72039,São Paulo,Ituano,Rogério Ceni,Gilmar Pozzo,28800000,1350000,26.5,30.4,0,0,0,0,0,,,11,7,8,13,13,8,1,2,0,1,20,12,12,7
2023,2023-04-12,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Jornalista Mário Filho,Anderson Daronco,27856,82238,Fluminense,Paysandu,Fernando Diniz,Márcio Fernandes,38250000,1000000,30.8,30.8,3,0,3,0,0,,,13,0,13,13,12,13,1,5,4,0,22,4,10,2
2023,2023-04-12,22:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Magalhães Pinto,Edina Alves Batista,14964,57018,Atlético-MG,Brasil Pelotas,Eduardo Coudet,Rogério Zimermann,32100000,1050000,28.7,30.2,2,1,0,0,0,,,12,1,14,13,12,14,2,4,0,1,24,8,10,2
2023,2023-03-15,21:30:00,2ª Eliminatória,Jogo Único,Estádio Olímpico Colosso da Lagoa,Wagner do Nascimento Magalhães,4486,22000,Ypiranga-RS,RB Bragantino,Luizinho Vieira,Pedro Caixinha,800000,39300000,26.9,23.5,3,1,1,0,0,,,7,11,17,16,16,14,2,2,1,0,10,23,2,11
